entity_id,entity_type,timestamp,source_ip,geo_lat,geo_lon,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,country,failed_attempts,label
E0082,service_account,2026-06-01 10:58:53.191179242,67.132.160.133,-73.0355165368736,-3.1865631185220273,res_16,certificate,260.82619365530627,4,0c:39:c9:d5:de:6d,UK,1,normal
E0060,service_account,2026-06-01 10:59:04.884542977,186.215.249.69,-68.55130508500399,-167.25630819631587,res_33,biometric,241.61586354710667,1,3e:44:22:6c:9c:6e,India,0,normal
E0088,edge_device,2026-06-01 10:59:11.501442005,212.208.132.64,64.15401422897565,86.32491273387414,res_23,password,362.75380292975217,4,0c:ef:dd:67:3c:09,Brazil,0,normal
E0099,service_account,2026-06-01 10:59:14.404259720,202.245.198.159,73.67867148976357,-115.34383047523255,res_3,certificate,309.1054795349244,3,d6:14:61:a9:2a:70,UK,0,normal
E0007,user,2026-06-01 11:02:13.143746161,160.19.145.6,-29.18981369999187,-118.4041971993553,res_3,password,291.763690974131,3,c2:8a:38:83:ca:70,India,1,normal
E0010,edge_device,2026-06-01 11:04:23.050302318,61.175.202.42,88.27850674643938,92.69212432659931,res_1,token,238.5367415199426,6,74:e2:8b:03:01:25,India,0,insider_drift
E0097,service_account,2026-06-01 11:06:06.682662943,99.171.116.37,-8.000367798485048,47.324060929243466,res_29,certificate,211.9484840548536,2,56:7d:66:05:37:47,Japan,0,normal
E0065,user,2026-06-01 11:06:45.028159912,97.32.158.126,-87.41455658300325,-76.65571018642173,res_34,token,277.63001087449396,2,bc:f0:b0:42:96:cb,Germany,0,normal
E0043,service_account,2026-06-01 11:07:41.175893678,126.145.213.76,-44.53524751657474,166.44122543548988,res_25,certificate,260.8425612418565,1,aa:57:60:52:0b:0a,Germany,0,normal
E0022,edge_device,2026-06-01 11:08:22.511884977,159.153.125.9,-43.6996775554423,25.759490928092145,res_31,token,265.38648782861105,3,48:68:48:59:56:91,Germany,0,normal
E0097,service_account,2026-06-01 11:09:53.139028451,213.13.28.244,-8.015349122981439,47.338185416643704,res_18,certificate,314.63719187451,5,56:7d:66:05:37:47,Japan,0,normal
E0023,user,2026-06-01 11:10:11.025423805,29.64.93.153,-7.444596560808543,152.2473904407938,res_34,password,394.8080457045121,1,f6:d6:6c:20:0a:ed,Brazil,0,normal
E0043,service_account,2026-06-01 11:11:47.476210925,88.148.86.39,-44.52134696242411,166.4319216430571,res_1,certificate,386.4070329269684,4,aa:57:60:52:0b:0a,Germany,0,normal
E0061,edge_device,2026-06-01 11:11:51.026160438,126.16.238.161,-12.084161886751529,62.597935825570396,res_20,password,220.32491569876362,3,a8:df:e3:fc:a2:3d,USA,0,normal
E0043,service_account,2026-06-01 11:12:30.178108611,2.47.210.119,-44.54885434868424,166.4303472261748,res_1,certificate,259.08094512013207,1,aa:57:60:52:0b:0a,Germany,0,normal
E0040,service_account,2026-06-01 11:12:32.334998783,103.132.185.152,15.782288057519365,-78.7419795417011,res_26,password,324.5107409026456,1,58:6d:ab:52:d9:42,USA,0,normal
E0065,user,2026-06-01 11:12:54.366072903,211.27.95.244,-87.40369919566157,-76.66414348148608,res_31,token,325.17194663442166,5,bc:f0:b0:42:96:cb,Germany,0,normal
E0020,user,2026-06-01 11:13:05.601837111,32.141.35.218,-22.248702858776287,155.20308230996548,res_31,token,339.21805568011945,1,50:18:ab:b8:15:7b,Japan,1,normal
E0088,edge_device,2026-06-01 11:14:25.696497588,21.146.33.173,64.12591154752589,86.34951946572313,res_23,password,283.8168881065598,4,0c:ef:dd:67:3c:09,Brazil,0,normal
E0099,service_account,2026-06-01 11:16:53.917662013,153.54.16.104,73.68500791060724,-115.35174657956937,res_3,certificate,314.79028670592027,3,d6:14:61:a9:2a:70,UK,0,normal
E0077,service_account,2026-06-01 11:17:42.437205123,217.250.157.27,-68.57034191207534,-120.22447771573472,res_32,password,366.0358564056786,3,b4:60:6e:d4:a3:4a,Japan,0,normal
E0031,user,2026-06-01 11:18:28.086368011,83.4.169.126,40.46952981607343,-52.002829854221055,res_34,certificate,344.59584564136287,1,aa:45:74:83:02:ac,UK,1,normal
E0012,edge_device,2026-06-01 11:19:26.998868958,52.137.233.228,74.37636406945633,21.89130495964993,res_3,token,335.70942152621484,3,0e:c0:d4:40:97:87,India,1,normal
E0107,user,2026-06-01 11:21:02.189902522,63.147.192.222,-75.41844705211025,-130.3881942134287,res_32,biometric,416.0823599060034,1,b4:15:a0:29:54:d1,Singapore,0,normal
E0073,user,2026-06-01 11:21:23.220603657,117.188.0.133,-47.332966391824186,-3.2890647533210653,res_19,password,275.7810922054802,3,2c:bb:01:f1:78:37,UK,0,normal
E0019,user,2026-06-01 11:22:26.910276242,86.94.191.158,-13.682477242646172,-109.93611324182689,res_35,password,168.47219662548127,4,ca:06:d3:b6:8a:14,Japan,0,normal
E0082,service_account,2026-06-01 11:22:38.462529947,215.114.56.191,-73.04808289788932,-3.190363516519283,res_16,certificate,288.3401072747803,1,0c:39:c9:d5:de:6d,UK,1,normal
E0034,service_account,2026-06-01 11:26:31.371656364,124.65.245.247,72.06291018639817,105.29391737620112,res_16,certificate,331.95570656223305,4,da:c9:67:c6:9b:77,Japan,1,normal
E0005,user,2026-06-01 11:30:23.643064068,222.36.83.252,70.33372162608342,-26.088026950463217,res_6,token,352.41536493812276,5,00:1e:dc:21:33:a1,Germany,0,normal
E0060,service_account,2026-06-01 11:32:29.265821537,212.104.73.196,-68.54950644839697,-167.2632691040073,res_31,biometric,144.53746247130542,4,b4:50:bc:8b:95:15,India,1,device_spoofing
E0052,user,2026-06-01 11:32:44.720609448,187.24.253.18,-83.49088585395245,-114.41099444225053,res_38,certificate,208.03224886425926,3,ea:90:63:af:dd:0c,Singapore,0,normal
E0010,edge_device,2026-06-01 11:33:35.839847890,220.189.165.97,88.28040940577286,92.73894973289066,res_7,token,213.84827092923365,4,74:e2:8b:03:01:25,India,0,normal
E0116,service_account,2026-06-01 11:34:14.206789990,142.55.231.243,45.52835584660533,74.55746491616817,res_36,biometric,263.265795929535,5,0a:ec:70:85:70:3a,India,0,normal
E0036,user,2026-06-01 11:35:41.424279487,156.234.222.156,-4.830286166564827,-32.507476848742265,res_10,biometric,376.6756097542899,1,7e:aa:97:14:05:b7,UK,1,normal
E0005,user,2026-06-01 11:36:42.248163684,148.213.157.222,70.31563487626171,-26.10866045025768,res_32,token,333.3673079120379,2,00:1e:dc:21:33:a1,Germany,1,normal
E0097,service_account,2026-06-01 11:40:22.300449480,54.221.69.77,-8.009939858662586,47.33291159289059,res_29,certificate,265.58389362618595,4,56:7d:66:05:37:47,Japan,1,normal
E0010,edge_device,2026-06-01 11:44:50.754654984,188.110.1.116,88.26662416818034,92.74086111303932,res_28,token,214.19151732236205,4,74:e2:8b:03:01:25,India,0,normal
E0061,edge_device,2026-06-01 11:46:15.661698635,81.164.217.163,-12.096249571623467,62.61011461415712,res_17,password,272.71078104669283,3,a8:df:e3:fc:a2:3d,USA,0,normal
E0112,user,2026-06-01 11:52:06.698655582,97.8.82.238,84.95857547171443,136.7006283576276,res_26,token,203.60537395567923,2,de:00:78:3f:3d:8f,Singapore,0,normal
E0061,edge_device,2026-06-01 11:54:41.966427567,142.63.28.243,-12.087936503970134,62.62185068005005,res_20,password,372.86874803444084,1,2c:49:0e:05:a8:c3,USA,0,device_spoofing
E0034,service_account,2026-06-01 11:54:43.988633057,221.61.231.45,72.07620882507345,105.27129133071129,res_32,certificate,368.6481121569851,5,da:c9:67:c6:9b:77,Japan,0,normal
E0022,edge_device,2026-06-01 11:56:02.112724869,141.83.70.248,-43.70794216199763,25.74290963892198,res_35,token,302.84392027898485,2,48:68:48:59:56:91,Germany,1,normal
E0045,user,2026-06-01 11:57:54.037266194,207.221.66.95,47.308744710933766,176.66574386592353,res_37,password,345.1995456226345,3,f0:e0:d9:b8:21:b0,UK,0,normal
E0112,user,2026-06-01 11:58:35.212256852,126.232.55.49,84.94857145742097,136.70724907922042,res_37,token,277.8283842699985,3,de:00:78:3f:3d:8f,Singapore,1,normal
E0005,user,2026-06-01 12:00:32.919644664,150.20.221.86,70.32083460703167,-26.098602132673708,res_6,token,226.6275877994816,4,00:1e:dc:21:33:a1,Germany,0,normal
E0096,user,2026-06-01 12:01:04.468669799,12.136.53.126,-34.90457733118431,-120.64900687600756,res_30,certificate,256.5922314677827,4,f8:bb:1e:c7:79:2a,India,1,normal
E0099,service_account,2026-06-01 12:01:24.982389226,125.159.68.171,73.6794989984456,-115.34253239035002,res_10,certificate,278.5532746313744,2,d6:14:61:a9:2a:70,UK,1,normal
E0023,user,2026-06-01 12:03:05.734946417,195.53.227.56,-7.453925949622454,152.22670748063257,res_34,password,300.96320511863587,1,f6:d6:6c:20:0a:ed,Brazil,0,normal
E0073,user,2026-06-01 12:04:04.279837898,6.138.129.0,-47.33473826324878,-3.2808696718270554,res_7,password,249.2186007005476,2,2c:bb:01:f1:78:37,UK,0,normal
E0107,user,2026-06-01 12:04:11.088655827,35.239.174.4,-75.43256564527445,-130.40933471931606,res_32,biometric,233.89240812480637,2,b4:15:a0:29:54:d1,Singapore,0,normal
E0082,service_account,2026-06-01 12:05:04.126499063,87.110.167.253,-73.05205330093507,-3.1777705386377764,res_21,certificate,463.852033993414,3,0c:39:c9:d5:de:6d,UK,0,normal
E0073,user,2026-06-01 12:06:47.773477935,198.154.143.191,-47.357648779783176,-3.276524710654248,res_7,password,259.91135486766035,2,2c:bb:01:f1:78:37,UK,1,normal
E0012,edge_device,2026-06-01 12:09:29.199144600,165.211.121.107,74.38558212693964,21.89657619817052,res_3,token,337.7007305558568,3,0e:c0:d4:40:97:87,India,0,normal
E0088,edge_device,2026-06-01 12:09:56.901669150,159.124.153.150,64.14806445020315,86.32100745674606,res_11,password,360.21399361099714,5,0c:ef:dd:67:3c:09,Brazil,1,normal
E0052,user,2026-06-01 12:10:10.897652467,54.123.252.154,-83.49768765873205,-114.38853035134984,res_37,certificate,392.038687250974,1,ea:90:63:af:dd:0c,Singapore,0,normal
E0011,edge_device,2026-06-01 12:10:15.617960680,68.138.112.225,84.18515568959803,76.00240293605123,res_37,token,336.62221592600787,1,c2:69:28:7a:98:53,UK,0,normal
E0088,edge_device,2026-06-01 12:11:38.242535957,27.82.208.244,64.14674002174417,86.32650698528731,res_23,password,389.5151787807163,3,0c:ef:dd:67:3c:09,Brazil,0,normal
E0060,service_account,2026-06-01 12:11:47.657405992,38.45.218.175,-68.55868329573026,-167.2577770453951,res_33,biometric,244.00392245560823,2,3e:44:22:6c:9c:6e,India,1,normal
E0010,edge_device,2026-06-01 12:11:56.614904064,89.91.79.230,88.27309983122841,92.7252350208499,res_23,token,276.8811841882944,5,74:e2:8b:03:01:25,India,0,normal
E0000,edge_device,2026-06-01 12:16:30.295802953,83.205.110.90,-85.8189328752924,50.22717768879665,res_16,certificate,318.85483995571644,3,b2:7b:2b:b0:42:97,Brazil,0,normal
E0061,edge_device,2026-06-01 12:16:35.557200813,121.50.1.219,-12.089155007464958,62.60134006565231,res_20,password,310.1037115485148,5,a8:df:e3:fc:a2:3d,USA,1,normal
E0029,edge_device,2026-06-01 12:17:43.907627545,220.113.137.94,60.77559684850052,-53.178367542223626,res_29,password,292.1792912407675,4,50:8a:d2:cd:ce:34,India,0,normal
E0021,edge_device,2026-06-01 12:19:50.140987963,190.247.209.145,-7.586063398076201,109.97078276241054,res_10,password,334.2359201155896,2,6a:16:c6:35:53:ff,Singapore,1,normal
E0003,edge_device,2026-06-01 12:22:20.266513056,182.239.45.188,-69.43019040805068,58.25455961609985,res_33,password,296.3481547515152,3,1e:0c:d8:61:9c:19,Brazil,1,normal
E0038,service_account,2026-06-01 12:22:36.694104870,55.243.199.118,-60.443363771191606,37.469981128726936,res_19,certificate,371.3409918664531,2,46:db:56:0c:94:1b,Japan,0,normal
E0011,edge_device,2026-06-01 12:24:38.286875000,164.61.179.23,84.19925352097022,75.99850015485964,res_35,token,258.42542428436076,1,c2:69:28:7a:98:53,UK,1,normal
E0041,user,2026-06-01 12:26:27.881349822,197.73.48.219,-9.586889381249355,36.579493240292344,res_24,password,296.05498433562076,2,a4:cb:7a:af:b5:95,Japan,0,normal
E0038,service_account,2026-06-01 12:26:51.997040588,198.60.1.131,-60.431479681822445,37.47838423020851,res_27,certificate,209.0553531001661,4,46:db:56:0c:94:1b,Japan,1,normal
E0066,edge_device,2026-06-01 12:28:27.637267547,217.251.82.41,-75.69373065896572,-33.392036581458925,res_25,biometric,453.4919571400951,1,68:cf:fc:57:1a:80,USA,1,normal
E0043,service_account,2026-06-01 12:30:12.233886361,141.38.195.170,-44.51966337709424,166.4306093582617,res_12,certificate,301.61315033967185,4,aa:57:60:52:0b:0a,Germany,0,normal
E0024,edge_device,2026-06-01 12:30:45.377913883,120.48.42.220,78.12313070558679,-62.56306990437293,res_3,biometric,250.97991364434637,3,e8:11:72:67:0f:d5,UK,0,normal
E0005,user,2026-06-01 12:32:10.809716575,12.44.182.54,70.31534309068738,-26.09888751784038,res_6,token,290.3437573882162,1,00:1e:dc:21:33:a1,Germany,1,normal
E0015,service_account,2026-06-01 12:32:49.741947339,206.181.171.198,-46.37291243589086,166.52979776041747,res_22,biometric,218.69652266892405,3,44:85:c0:70:f7:3a,Singapore,0,normal
E0117,user,2026-06-01 12:34:57.479471021,8.227.21.180,-52.09696989914238,179.83411216719344,res_9,certificate,355.1072666365448,3,86:80:6e:f5:5c:db,Japan,0,normal
E0061,edge_device,2026-06-01 12:40:48.955365463,203.223.114.191,-12.08557185157976,62.60323090342399,res_21,password,2.0,5,a8:df:e3:fc:a2:3d,USA,5,credential_stuffing
E0091,edge_device,2026-06-01 12:43:17.791785080,214.225.79.62,-51.70866938685157,1.5615290695756914,res_3,password,292.0489992274862,4,54:9d:72:ba:a9:17,Japan,1,normal
E0017,user,2026-06-01 12:43:50.135395999,145.255.177.13,17.61157142255796,6.41286557052096,res_15,token,304.4456868251865,3,00:0d:6f:f1:07:6e,UK,1,normal
E0036,user,2026-06-01 12:44:20.301888311,180.114.180.40,-4.833946652791803,-32.49292629603355,res_10,biometric,184.21892422115056,1,7e:aa:97:14:05:b7,UK,0,normal
E0113,user,2026-06-01 12:44:58.502055139,172.53.176.150,-69.88547395921309,98.10256937304895,res_8,certificate,341.3824683147117,5,da:dd:bc:35:28:c0,Japan,0,normal
E0117,user,2026-06-01 12:46:12.721329929,68.193.239.222,-52.10253306434261,179.8261061141891,res_2,certificate,479.1155401562046,1,86:80:6e:f5:5c:db,Japan,1,normal
E0077,service_account,2026-06-01 12:46:41.300746336,61.87.58.121,-68.54335515531736,-120.23023822232801,res_21,password,345.0352112301466,4,b4:60:6e:d4:a3:4a,Japan,1,normal
E0022,edge_device,2026-06-01 12:50:08.491603434,196.152.12.66,-43.70712906854658,25.754726041779154,res_35,token,386.494117239474,5,48:68:48:59:56:91,Germany,0,normal
E0091,edge_device,2026-06-01 12:50:19.088257165,184.161.67.65,-51.72209872292954,1.5669567016282029,res_30,password,254.19411959099972,1,54:9d:72:ba:a9:17,Japan,1,normal
E0027,edge_device,2026-06-01 12:50:56.241941803,148.234.31.18,76.56900315029547,81.59199411309446,res_33,certificate,233.60844547549976,2,6c:02:c9:f2:9e:dc,USA,1,normal
E0007,user,2026-06-01 12:52:43.224773487,192.216.92.59,-29.20198144508194,-118.39252318029314,res_3,password,332.2776002215197,1,c2:8a:38:83:ca:70,India,1,normal
E0078,edge_device,2026-06-01 12:56:46.743291073,161.245.224.120,16.255578470784208,47.68613007591974,res_27,biometric,402.6368023549155,1,74:fc:75:01:01:36,USA,0,normal
E0063,service_account,2026-06-01 12:57:18.686901524,49.218.191.246,16.609304934106238,13.858699071299403,res_34,token,233.80749805669902,3,de:7f:0c:c1:4d:12,Japan,1,normal
E0011,edge_device,2026-06-01 12:58:44.754261729,179.165.45.147,84.19193077383309,76.00770664895788,res_35,token,264.5057166698502,4,c2:69:28:7a:98:53,UK,0,normal
E0050,edge_device,2026-06-01 13:03:41.515523258,201.78.76.109,-7.530951818404907,57.21019469152595,res_25,token,260.95718775929464,3,4c:eb:18:4e:c1:c7,Singapore,1,normal
E0049,service_account,2026-06-01 13:04:43.086685137,214.197.93.177,29.865070993154678,-140.875099723253,res_32,certificate,320.78930855387955,4,90:a0:39:d0:e2:81,Brazil,0,normal
E0000,edge_device,2026-06-01 13:05:31.113328123,158.234.113.80,-85.82743303701335,50.25196248768921,res_15,certificate,286.4534219708079,1,b2:7b:2b:b0:42:97,Brazil,0,normal
E0112,user,2026-06-01 13:07:27.672095533,93.106.53.61,84.9469742276902,136.71064205925893,res_17,token,238.82013967847305,2,de:00:78:3f:3d:8f,Singapore,0,normal
E0041,user,2026-06-01 13:07:58.690826928,60.231.72.203,-9.597662708149391,36.57578846628925,res_10,password,208.6087857129735,3,a4:cb:7a:af:b5:95,Japan,1,normal
E0010,edge_device,2026-06-01 13:09:47.389507757,48.67.253.199,88.27920433061018,92.71472191348951,res_23,token,327.72620845579627,4,74:e2:8b:03:01:25,India,0,normal
E0024,edge_device,2026-06-01 13:09:54.699768434,51.197.112.166,78.12478186674468,-62.56090406713744,res_37,biometric,275.9776276099468,4,e8:11:72:67:0f:d5,UK,0,normal
E0034,service_account,2026-06-01 13:10:47.443507421,200.161.194.111,72.06356547727624,105.30867027353631,res_32,certificate,297.1641208422594,2,da:c9:67:c6:9b:77,Japan,0,normal
E0077,service_account,2026-06-01 13:11:45.510121912,195.14.207.80,-68.54440220582227,-120.2169993724645,res_21,password,268.3946740407006,2,b4:60:6e:d4:a3:4a,Japan,0,normal
E0086,edge_device,2026-06-01 13:11:46.386881598,126.27.58.68,79.21529262715886,-59.828771340709174,res_14,token,313.7389455036647,3,c6:ac:ae:bd:7f:e0,Germany,0,normal
E0065,user,2026-06-01 13:11:47.873351924,71.45.136.62,-87.4162798290432,-76.66427417166673,res_38,token,300.88129168375184,1,bc:f0:b0:42:96:cb,Germany,0,normal
E0009,user,2026-06-01 13:12:41.412582070,191.105.226.133,-87.07161495458062,134.1829646819461,res_16,token,304.8119227524489,1,ce:17:da:bc:98:ae,Brazil,1,normal
E0021,edge_device,2026-06-01 13:14:12.267036446,176.105.34.229,-7.609545821006646,109.96113357562116,res_24,password,302.8850967996829,5,6a:16:c6:35:53:ff,Singapore,0,normal
E0107,user,2026-06-01 13:14:59.210525052,147.8.241.83,-75.44131895342956,-130.3871325151435,res_32,biometric,247.89353824487108,2,b4:15:a0:29:54:d1,Singapore,1,normal
E0077,service_account,2026-06-01 13:15:10.572531354,157.235.191.108,-68.54820646063945,-120.22776134120055,res_32,password,243.44607651341607,4,b4:60:6e:d4:a3:4a,Japan,0,normal
E0010,edge_device,2026-06-01 13:16:00.880137071,33.14.197.88,88.2720253053438,92.72897519428146,res_23,token,346.47804320576023,1,74:e2:8b:03:01:25,India,0,normal
E0011,edge_device,2026-06-01 13:16:51.570723846,140.218.36.70,84.1845305048018,75.99284877749642,res_37,token,270.41994392047,1,c2:69:28:7a:98:53,UK,1,normal
E0115,edge_device,2026-06-01 13:16:55.941255090,79.169.169.115,-3.783913813565096,-80.88241154984463,res_21,biometric,283.82150248218835,3,7c:61:39:f3:5f:0f,Germany,0,normal
E0038,service_account,2026-06-01 13:17:21.007118068,71.153.81.42,-60.413255998600896,37.469977600157485,res_2,certificate,268.14018269989094,4,46:db:56:0c:94:1b,Japan,1,normal
E0088,edge_device,2026-06-01 13:19:59.679855427,36.251.87.155,64.152031826744,86.34193063640542,res_11,password,285.51513537478763,4,0c:ef:dd:67:3c:09,Brazil,0,normal
E0021,edge_device,2026-06-01 13:20:57.686751161,219.121.109.101,-7.596368253837647,109.9714850607576,res_10,password,248.16055381921103,1,6a:16:c6:35:53:ff,Singapore,0,normal
E0117,user,2026-06-01 13:22:02.933995707,121.52.248.24,-52.097154296861724,179.83357201501977,res_24,certificate,328.96127323255274,3,86:80:6e:f5:5c:db,Japan,0,normal
E0046,service_account,2026-06-01 13:22:27.974274565,167.145.17.168,68.07376153533438,-148.58045669813717,res_38,password,315.6404259494344,2,4c:e3:0d:a1:52:5e,Singapore,1,normal
E0064,edge_device,2026-06-01 13:22:39.438498033,196.70.124.72,-1.8735906000337255,93.28501231961008,res_24,password,298.8225908513715,5,7e:d5:e0:95:27:5f,Germany,0,normal
E0005,user,2026-06-01 13:24:18.739101161,59.93.253.81,70.33841325753491,-26.113899408185297,res_32,token,304.6136969150743,2,00:1e:dc:21:33:a1,Germany,0,normal
E0053,edge_device,2026-06-01 13:24:25.222559285,184.184.48.242,24.143246247379604,109.09031962201072,res_30,certificate,333.1493972650289,2,12:80:c3:a9:63:a4,UK,1,normal
E0117,user,2026-06-01 13:25:12.340165626,138.118.12.228,-52.08795049406785,179.8449194356483,res_9,certificate,232.14669388044507,1,86:80:6e:f5:5c:db,Japan,0,normal
E0066,edge_device,2026-06-01 13:26:08.708644833,167.94.45.241,-75.70451098696803,-33.37109690047432,res_25,biometric,420.36557328954734,2,68:cf:fc:57:1a:80,USA,1,normal
